recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,epoch,mode
2273.777872721354,,0.0,0.0,0.9741445717712244,0.8039873167872429,0.36793963859478634,0.00041281468778227765,0.36793963859478634,0.8366829802592596,0.00041281468778227765,28,train
2316.947998046875,,0.6725214955418855,0.9999799438427598,0.977466901143392,0.807743509610494,,,,,,29,valid
2271.6925354003906,,0.0,0.0,0.9742808292309443,0.805705855290095,0.37238074094057083,0.0003775712563462245,0.37238074094057083,0.8359196186065674,0.0003775712563462245,29,train
2269.1367797851562,,0.0,0.0,0.9746394753456116,0.8055000888804594,0.36920154839754105,0.0003346535898648047,0.36920154839754105,0.8357317571838697,0.0003346535898648047,30,train
2267.083241780599,,0.0,0.0,0.9747833361228307,0.8058585884670416,0.3783198706805706,0.00030302324618484516,0.3783198706805706,0.8310760234793028,0.00030302324618484516,31,train
2264.704549153646,,0.0,0.0,0.9746175371110439,0.8066054979960123,0.4064837731420994,0.0002824386186451496,0.4064837731420994,0.8175707906484604,0.0002824386186451496,32,train
2262.6508992513022,,0.0,0.0,0.9748023127516111,0.8069429894288381,0.43335359543561935,0.00025957276920962613,0.43335359543561935,0.7945382197697958,0.00025957276920962613,33,train
2318.4618326822915,,0.6115292263062743,0.9999799438427598,0.9777105152606964,0.8171521325906118,,,,,,34,valid
2260.9120178222656,,0.0,0.0,0.9747749616702398,0.8079741907616457,0.4860835187137127,0.00023167961626313627,0.4860835187137127,0.7653102527062098,0.00023167961626313627,34,train
2258.8334757486978,,0.0,0.0,0.9748975398639838,0.8067642028133074,0.5324644632637501,0.0002156099641676216,0.5324644632637501,0.7358284046252569,0.0002156099641676216,35,train
2256.8311869303384,,0.0,0.0,0.9748592724402746,0.8068792968988419,0.5776445989807447,0.00020875795720106302,0.5776445989807447,0.694200965265433,0.00020875795720106302,36,train
2255.2289428710938,,0.0,0.0,0.9746475083132585,0.8081917949020863,0.615330179532369,0.00020492553327737065,0.615330179532369,0.6570274035135905,0.00020492553327737065,37,train
2253.357167561849,,0.0,0.0,0.9750840192039808,0.808468888203303,0.6327497363090515,0.0001888297307838608,0.6327497363090515,0.63284765680631,0.0001888297307838608,38,train
2320.718505859375,,0.5346880729771052,0.9999799438427598,0.9778055946032206,0.8156433999538422,,,,,,39,valid
2251.3356119791665,,0.0,0.0,0.9750284763673941,0.808186532308658,0.6469985544681549,0.00016310743194480892,0.6469985544681549,0.6063573236266772,0.00016310743194480892,39,train
2250.0506591796875,,0.0,0.0,0.9751414706309637,0.808593388646841,0.6564269438385963,0.00014596702082296056,0.6564269438385963,0.5919682582219442,0.00014596702082296056,40,train
2248.1520080566406,,0.0,0.0,0.9752181706329187,0.8095225257178148,0.6612300177415212,0.00012667564381748284,0.6612300177415212,0.5836993306875229,0.00012667564381748284,41,train
2246.3753865559897,,0.0,0.0,0.9751981136699518,0.8090167703727881,0.6711387659112612,0.00011089567730474907,0.6711387659112612,0.562470922867457,0.00011089567730474907,42,train
2244.8114217122397,,0.0,0.0,0.9751633753379186,0.8096270971000195,0.6728192220131556,9.719308551818055e-05,0.6728192220131556,0.5610912442207336,9.719308551818055e-05,43,train
2321.4930013020835,,0.5263986509002866,0.9999799438427598,0.9750803510348002,0.8280856311321259,,,,,,44,valid
2243.332275390625,,0.0,0.0,0.9753628075122833,0.8096166824301084,0.6739367842674255,8.413766530187179e-05,0.6739367842674255,0.5568955192963282,8.413766530187179e-05,44,train
2241.3949076334634,,0.0,0.0,0.9750179561475912,0.8096102848649025,0.675906370083491,7.680311834216506e-05,0.675906370083491,0.5583199535806974,7.680311834216506e-05,45,train
2240.171376546224,,0.0,0.0,0.9753347337245941,0.8092150539159775,0.6760217323899269,6.723877792561932e-05,0.6760217323899269,0.5508042275905609,6.723877792561932e-05,46,train
2238.2874145507812,,0.0,0.0,0.9754419575134913,0.8094920280079047,0.6771499440073967,5.946678129475913e-05,0.6771499440073967,0.5563015788793564,5.946678129475913e-05,47,train
2237.4881795247397,,0.0,0.0,0.9753778465092182,0.8096628189086914,0.6787850757439932,5.2919092164908456e-05,0.6787850757439932,0.5474114840229353,5.2919092164908456e-05,48,train
2321.1705729166665,,0.5199522349570023,0.9999799438427598,0.9790871739387512,0.8280267715454102,,,,,,49,valid
2235.5375467936196,,0.0,0.0,0.9754255053897699,0.8097136467695236,0.6792053406437238,4.725588178189355e-05,0.6792053406437238,0.5507353867093722,4.725588178189355e-05,49,train
2234.533721923828,,0.0,0.0,0.9754685051739216,0.8097422607243061,0.6791232203443845,4.2473099407895155e-05,0.6791232203443845,0.552844854692618,4.2473099407895155e-05,50,train
2232.7747599283853,,0.0,0.0,0.9755533536275228,0.8095153669516245,0.6791631256540617,3.7386456369858934e-05,0.6791631256540617,0.5498821164170901,3.7386456369858934e-05,51,train
2231.4972330729165,,0.0,0.0,0.9755671707292398,0.8103969929118952,0.6806204145153364,3.3994739093638295e-05,0.6806204145153364,0.5474678153793017,3.3994739093638295e-05,52,train
2230.265106201172,,0.0,0.0,0.9757541840275129,0.8103970711429914,0.6786031275987625,3.079979637732322e-05,0.6786031275987625,0.5567958777149519,3.079979637732322e-05,53,train
2324.0927734375,,0.5179908976145784,0.9999799438427598,0.9799542327721914,0.821649839480718,,,,,,54,valid
2229.376261393229,,0.0,0.0,0.9753423295915127,0.8099164192875227,0.6808447912335396,2.7757013185691903e-05,0.6808447912335396,0.5478947932521502,2.7757013185691903e-05,54,train
2227.6216735839844,,0.0,0.0,0.9754629346231619,0.8104416479667028,0.6811161761482557,2.497811321215219e-05,0.6811161761482557,0.5442394763231277,2.497811321215219e-05,55,train
2226.182607014974,,0.0,0.0,0.9757299994428953,0.8102545862396558,0.6813725084066391,2.260404956662872e-05,0.6813725084066391,0.5431207393606504,2.260404956662872e-05,56,train
2225.0435791015625,,0.0,0.0,0.9754444571832815,0.8111865396300951,0.6848267863194147,2.070211833900733e-05,0.6848267863194147,0.5428852265079817,2.070211833900733e-05,57,train
2223.508585611979,,0.0,0.0,0.9759216979146004,0.8109746786455313,0.6826514179507891,1.924151695220644e-05,0.6826514179507891,0.5447033445040385,1.924151695220644e-05,58,train
2324.0735677083335,,0.5133344926492156,0.9999799438427598,0.9784182906150818,0.8265662093957266,,,,,,59,valid
2222.7910664876304,,0.0,0.0,0.9756199444333712,0.811175008614858,0.6849312211076418,1.728252937027719e-05,0.6849312211076418,0.5366659375528494,1.728252937027719e-05,59,train
2220.7753702799478,,0.0,0.0,0.975716104110082,0.8113133286436399,0.6821738382180532,1.543960028508688e-05,0.6821738382180532,0.5422624126076698,1.543960028508688e-05,60,train
2220.014475504557,,0.0,0.0,0.9755622123678526,0.8114456658562025,0.682345579067866,1.4066527228351333e-05,0.682345579067866,0.540312934666872,1.4066527228351333e-05,61,train
2218.594004313151,,0.0,0.0,0.9758839135368665,0.8117831262449423,0.6840791627764702,1.258675668699046e-05,0.6840791627764702,0.5386531601349512,1.258675668699046e-05,62,train
2217.3617553710938,,0.0,0.0,0.9759349338710308,0.8111656419932842,0.6831491788228353,1.1971525736953481e-05,0.6831491788228353,0.5383444900314013,1.1971525736953481e-05,63,train
2323.4239908854165,,0.51040286067679,0.9999443313071472,0.9744895895322164,0.8312264780203501,,,,,,64,valid
2216.1873067220054,,0.0,0.0,0.9755239486694336,0.8122126633922259,0.6825680434703827,1.0900273196057242e-05,0.6825680434703827,0.5366672227780024,1.0900273196057242e-05,64,train
2214.767822265625,,0.0,0.0,0.9754651760061582,0.8117016876737276,0.6850315655271212,9.862949430801867e-06,0.6850315655271212,0.5385288322965304,9.862949430801867e-06,65,train
2213.671875,,0.0,0.0,0.9758856433133284,0.8111920431256294,0.6824092616637548,8.760291545210444e-06,0.6824092616637548,0.5394735659162203,8.760291545210444e-06,66,train
2212.884511311849,,0.0,0.0,0.9759109417597452,0.8118502236902714,0.6834576601783434,8.090379859974442e-06,0.6834576601783434,0.5390588492155075,8.090379859974442e-06,67,train
2211.5428670247397,,0.0,0.0,0.9758737670878569,0.8125656060874462,0.6838008984923363,7.400171493069744e-06,0.6838008984923363,0.543551616370678,7.400171493069744e-06,68,train
2325.744873046875,,0.5096221217955405,0.9999443313071472,0.9778531193733215,0.8289100627104441,,,,,,69,valid
2210.3321940104165,,0.0,0.0,0.975968656440576,0.8119999133050442,0.6841836149493853,6.554514357048902e-06,0.6841836149493853,0.5298730482657751,6.554514357048902e-06,69,train
2208.7670288085938,,0.0,0.0,0.9759731503824393,0.81209921464324,0.6859625180562338,5.9906822874230175e-06,0.6859625180562338,0.5315268002450466,5.9906822874230175e-06,70,train
2207.772776285807,,0.0,0.0,0.9759434734781584,0.8124877152343591,0.6844916741053263,5.532273424554053e-06,0.6844916741053263,0.5340384965141615,5.532273424554053e-06,71,train
2206.3260396321616,,0.0,0.0,0.9760085642337799,0.8130180997153124,0.6864399785796801,5.100300749442492e-06,0.6864399785796801,0.532936313500007,5.100300749442492e-06,72,train
2205.3449503580728,,0.0,0.0,0.9759799515207609,0.8131126637260119,0.6842099030812582,4.543130539029032e-06,0.6842099030812582,0.5316199921071529,4.543130539029032e-06,73,train
2325.414794921875,,0.5117167618409005,0.9999799438427598,0.9789841572443644,0.8315035402774811,,,,,,74,valid
2204.2964070638022,,0.0,0.0,0.9759246471027533,0.8132486840089163,0.6838932161529859,4.179790200472174e-06,0.6838932161529859,0.5346259002884229,4.179790200472174e-06,74,train
2203.190684000651,,0.0,0.0,0.9758919340868791,0.8131701871752739,0.6862674107154211,3.756723903810174e-06,0.6862674107154211,0.5300833061337471,3.756723903810174e-06,75,train
2201.8431498209634,,0.0,0.0,0.9760359463592371,0.8126519744594892,0.6855975637833277,3.4411517617627396e-06,0.6855975637833277,0.5291892625391483,3.4411517617627396e-06,76,train
2200.891855875651,,0.0,0.0,0.9759401058157285,0.8125704812506834,0.6851745198170344,3.110785627313817e-06,0.6851745198170344,0.534010777870814,3.110785627313817e-06,77,train
2200.2809549967446,,0.0,0.0,0.9760092025001844,0.8130256806810697,0.6862969174981117,2.880883708182106e-06,0.6862969174981117,0.5248898429175218,2.880883708182106e-06,78,train
2325.9867350260415,,0.5096187454233473,0.9999799438427598,0.9805262784163157,0.8265319168567657,,,,,,79,valid
2198.694081624349,,0.0,0.0,0.9759633752206961,0.8125315631429354,0.6866379131873449,2.65910563257421e-06,0.6866379131873449,0.5322878584265709,2.65910563257421e-06,79,train
2197.4445190429688,,0.0,0.0,0.9764595987896124,0.813452155639728,0.6857081005970637,2.37233461083027e-06,0.6857081005970637,0.529050396134456,2.37233461083027e-06,80,train
2196.8062438964844,,0.0,0.0,0.9756590500473976,0.8124834249416987,0.6867754509051641,2.1872912867593186e-06,0.6867754509051641,0.5264146303137144,2.1872912867593186e-06,81,train
2195.6258544921875,,0.0,0.0,0.9760841031869253,0.8125618348519007,0.68739336480697,1.988199883840025e-06,0.68739336480697,0.526768621057272,1.988199883840025e-06,82,train
2194.8353068033853,,0.0,0.0,0.9763319306075573,0.8128784659008185,0.6862561777234077,1.805975396488672e-06,0.6862561777234077,0.5246741200486819,1.805975396488672e-06,83,train
2326.0634765625,,0.5107054618801715,0.9999799438427598,0.9777374267578125,0.8293388883272806,,,,,,84,valid
2193.7533671061196,,0.0,0.0,0.9760984083016714,0.8135969166954359,0.6863246882955233,1.6377826928722545e-06,0.6863246882955233,0.5299539690216383,1.6377826928722545e-06,84,train
2192.3767700195312,,0.0,0.0,0.9762819347282251,0.813640408217907,0.6861100494861603,1.4815063877904322e-06,0.6861100494861603,0.5317111325760683,1.4815063877904322e-06,85,train
2191.010457356771,,0.0,0.0,0.9764975396295389,0.8138822913169861,0.6868343775471052,1.3573082118985742e-06,0.6868343775471052,0.5264829124013582,1.3573082118985742e-06,86,train
2190.3040568033853,,0.0,0.0,0.9763733210663,0.8146743774414062,0.6865902493397394,1.2143021876909188e-06,0.6865902493397394,0.5247446522116661,1.2143021876909188e-06,87,train
2189.206787109375,,0.0,0.0,0.9763466082513332,0.814936442921559,0.6871191809574763,1.1751077693133993e-06,0.6871191809574763,0.5212039897839228,1.1751077693133993e-06,88,train
2328.0855305989585,,0.5127053923110442,0.9999799438427598,0.980490098396937,0.8282162348429362,,,,,,89,valid
2187.993398030599,,0.0,0.0,0.9762564674019814,0.814191489169995,0.6867078418533007,1.0936196185677243e-06,0.6867078418533007,0.5304019674658775,1.0936196185677243e-06,89,train
2186.7683614095054,,0.0,0.0,0.9765573218464851,0.8139888408283392,0.686844435830911,9.621251777502948e-07,0.686844435830911,0.5266452903548876,9.621251777502948e-07,90,train
2185.8642374674478,,0.0,0.0,0.9762649821738402,0.8142206023136774,0.6862901846567789,8.679949606478962e-07,0.6862901846567789,0.5257805374761423,8.679949606478962e-07,91,train
2184.6010233561196,,0.0,0.0,0.9764785630007585,0.8142929188907146,0.6869599595665932,7.972107454179422e-07,0.6869599595665932,0.5250727745393912,7.972107454179422e-07,92,train
2183.8746744791665,,0.0,0.0,0.9764318950474262,0.8146521163483461,0.685954270263513,7.292434934432398e-07,0.685954270263513,0.530962290863196,7.292434934432398e-07,93,train
2329.6983235677085,,0.5084429347260767,0.9999799438427598,0.9803970058759054,0.8322531084219614,,,,,,94,valid
2182.5647176106772,,0.0,0.0,0.9763751303156217,0.8145581235488256,0.6870369936029116,6.715976870926473e-07,0.6870369936029116,0.519803394873937,6.715976870926473e-07,94,train
2181.382639567057,,0.0,0.0,0.9767079775532087,0.8146708955367407,0.6869592542449633,6.081460857861506e-07,0.6869592542449633,0.52377891416351,6.081460857861506e-07,95,train
2180.9986165364585,,0.0,0.0,0.9764834195375443,0.8159799762070179,0.6866927742958069,5.751059030482489e-07,0.6866927742958069,0.5232718735933304,5.751059030482489e-07,96,train
2179.405059814453,,0.0,0.0,0.9763583615422249,0.815088485678037,0.6859960133830706,5.110145562999454e-07,0.6859960133830706,0.5307581722736359,5.110145562999454e-07,97,train
2178.5230509440103,,0.0,0.0,0.9764987664918104,0.815549815694491,0.6859965225060781,4.7640037692531223e-07,0.6859965225060781,0.5301740703483423,4.7640037692531223e-07,98,train
2329.6993001302085,,0.5082189735434685,0.9999799438427598,0.9802588224411011,0.8277631203333536,,,,,,99,valid
2177.450368245443,,0.0,0.0,0.976367333283027,0.8150553045173486,0.6860886663198471,4.3868129040447457e-07,0.6860886663198471,0.5334981679916382,4.3868129040447457e-07,99,train
2176.559041341146,,0.0,0.0,0.9766219692925612,0.8153851218521595,0.6865029881397883,3.949206982175231e-07,0.6865029881397883,0.5304268151521683,3.949206982175231e-07,100,train
2175.031280517578,,0.0,0.0,0.9767468509574732,0.8156948859492937,0.6865316654245058,3.6907545464259783e-07,0.6865316654245058,0.5281121954321861,3.6907545464259783e-07,101,train
2174.1104939778647,,0.0,0.0,0.9768059961497784,0.8156168920298418,0.6862978090842565,3.436426254666003e-07,0.6862978090842565,0.5242784693837166,3.436426254666003e-07,102,train
2173.3997701009116,,0.0,0.0,0.9766683305303255,0.8155041486024857,0.6857202698787054,3.026340055593361e-07,0.6857202698787054,0.5271762820581595,3.026340055593361e-07,103,train
2329.6494954427085,,0.5085459201303565,0.9999799438427598,0.9788231054941813,0.8321019411087036,,,,,,104,valid
2171.9140014648438,,0.0,0.0,0.9767661355435848,0.8165240424374739,0.6871391609311104,2.931174408378941e-07,0.6871391609311104,0.5294834685822328,2.931174408378941e-07,104,train
2171.174285888672,,0.0,0.0,0.9766923350592455,0.8160155639052391,0.6846522688865662,2.588785488200074e-07,0.6846522688865662,0.5373308782776197,2.588785488200074e-07,105,train
2170.0575663248696,,0.0,0.0,0.9766843939820925,0.816512101640304,0.6862417906522751,2.3501959193576263e-07,0.6862417906522751,0.5324929008881251,2.3501959193576263e-07,106,train
2169.3199157714844,,0.0,0.0,0.9767338509360949,0.8163968746860822,0.6858964761098226,2.2144902445120351e-07,0.6858964761098226,0.5296642097334067,2.2144902445120351e-07,107,train
2168.3956400553384,,0.0,0.0,0.9768816294769446,0.8160198293626308,0.685416154563427,2.0604615968977669e-07,0.685416154563427,0.5339863287905852,2.0604615968977669e-07,108,train
2330.3697102864585,,0.5074939990427209,0.9999799438427598,0.9767985741297404,0.8352625568707784,,,,,,109,valid
2167.483408610026,,0.0,0.0,0.9767744416991869,0.8163634650409222,0.6855174327890078,1.840852602204753e-07,0.6855174327890078,0.5307219649354616,1.840852602204753e-07,109,train
2166.6955769856772,,0.0,0.0,0.9766303226351738,0.8164741011957327,0.6864623352885246,1.6531591976824225e-07,0.6864623352885246,0.5253912433981895,1.6531591976824225e-07,110,train
2165.941162109375,,0.0,0.0,0.9766234792768955,0.8161419580380121,0.685545414686203,1.6112147764128318e-07,0.685545414686203,0.528125828752915,1.6112147764128318e-07,111,train
2164.4810485839844,,0.0,0.0,0.9768363498151302,0.8167899424831072,0.6859481781721115,1.4264750269887827e-07,0.6859481781721115,0.5259530792633692,1.4264750269887827e-07,112,train
2163.8070678710938,,0.0,0.0,0.9767150407036146,0.8163284895320734,0.6861226831873258,1.2838542140514164e-07,0.6861226831873258,0.5325064832965533,1.2838542140514164e-07,113,train
2331.9757486979165,,0.5086886533282858,0.9999799438427598,0.9799185494581858,0.8352094988028208,,,,,,114,valid
2163.093190511068,,0.0,0.0,0.9769439982871214,0.8167268844942251,0.6867748474081358,1.193977965385784e-07,0.6867748474081358,0.5199312182764212,1.193977965385784e-07,114,train
2162.2145385742188,,0.0,0.0,0.9766980558633804,0.8165270710984865,0.6858638152480125,1.119450819449715e-07,0.6858638152480125,0.5309957042336464,1.119450819449715e-07,115,train
2161.5946350097656,,0.0,0.0,0.9770160677532355,0.8171180747449398,0.6866657063364983,1.0491515034516397e-07,0.6866657063364983,0.5245778498550256,1.0491515034516397e-07,116,train
2160.487752278646,,0.0,0.0,0.976573416342338,0.8170731949309508,0.686014990011851,9.19771100763948e-08,0.686014990011851,0.5265726136664549,9.19771100763948e-08,117,train
2159.866628011068,,0.0,0.0,0.97676873827974,0.816450140128533,0.6861681168278059,8.436749758070998e-08,0.6861681168278059,0.5231593934198221,8.436749758070998e-08,118,train
2332.050048828125,,0.508142417157836,0.9999799438427598,0.978726993004481,0.8357785443464915,,,,,,119,valid
2158.433603922526,,0.0,0.0,0.9769944176077843,0.8165538695951303,0.6868374596039454,7.935271373327168e-08,0.6868374596039454,0.5232547223567963,7.935271373327168e-08,119,train
2158.1769104003906,,0.0,0.0,0.9769197466472784,0.8159735376636187,0.6858606884876887,7.193691449932278e-08,0.6858606884876887,0.5292936749756336,7.193691449932278e-08,120,train
2157.19970703125,,0.0,0.0,0.976787464072307,0.8168760699530443,0.6859325220187505,6.392234963570331e-08,0.6859325220187505,0.5257181252042452,6.392234963570331e-08,121,train
2156.4806213378906,,0.0,0.0,0.9770177081227303,0.8171058880786101,0.6868636757135391,5.7538231956755226e-08,0.6868636757135391,0.5285826921463013,5.7538231956755226e-08,122,train
2155.246866861979,,0.0,0.0,0.9769284166395664,0.8171288793285688,0.6854330822825432,5.2650936795591484e-08,0.6854330822825432,0.5256725562115511,5.2650936795591484e-08,123,train
2336.1509602864585,,0.5112175095475382,0.9999799438427598,0.9768115182717642,0.8242029349009196,,,,,,124,valid
2154.9441426595054,,0.0,0.0,0.9768903019527594,0.8171279206871986,0.6858209843436877,4.844932973332069e-08,0.6858209843436877,0.5346021627386411,4.844932973332069e-08,124,train
2154.1013692220054,,0.0,0.0,0.9766940052310625,0.8158956145246824,0.6853270158171654,4.688780815461276e-08,0.6853270158171654,0.5303664455811182,4.688780815461276e-08,125,train
2152.7040812174478,,0.0,0.0,0.9769747368991375,0.8169028225044409,0.6855664725104967,4.479273988759284e-08,0.6855664725104967,0.5297786220908165,4.479273988759284e-08,126,train
2152.2831217447915,,0.0,0.0,0.976917676627636,0.8177187765638033,0.6852314646045367,4.0628726161173745e-08,0.6852314646045367,0.5314406628410021,4.0628726161173745e-08,127,train
2151.169687906901,,0.0,0.0,0.9770733838280042,0.8171169472237428,0.6849241480231285,3.446840013410224e-08,0.6849241480231285,0.5359563690920671,3.446840013410224e-08,128,train
2334.4288736979165,,0.509189369728038,0.9999799438427598,0.9801752865314484,0.8350418110688528,,,,,,129,valid
2150.566162109375,,0.0,0.0,0.9770538695156574,0.8180122623840967,0.6848327443003654,3.198119554366959e-08,0.6848327443003654,0.5340073592960835,3.198119554366959e-08,129,train
2149.601277669271,,0.0,0.0,0.9768133126199245,0.8172135328253111,0.685671071211497,3.109821385590313e-08,0.685671071211497,0.5313962511718273,3.109821385590313e-08,130,train
2148.802968343099,,0.0,0.0,0.9767027062674364,0.8172968104481697,0.6850274230043093,2.8398940606540652e-08,0.6850274230043093,0.5298919702569643,2.8398940606540652e-08,131,train
2148.2112731933594,,0.0,0.0,0.9769623167812824,0.8171719176073869,0.6855376039942106,2.401019827402706e-08,0.6855376039942106,0.5232681681712469,2.401019827402706e-08,132,train
2147.3387044270835,,0.0,0.0,0.9770842542250952,0.8173680591086546,0.6857274274031321,2.1647089306261098e-08,0.6857274274031321,0.5278906350334486,2.1647089306261098e-08,133,train
2335.6155598958335,,0.5072917930537763,0.9999799438427598,0.9793643554051717,0.8395040333271027,,,,,,134,valid
2145.991770426432,,0.0,0.0,0.9770502708852291,0.8176488603154818,0.6858017990986506,2.1038848737238897e-08,0.6858017990986506,0.5256308106084665,2.1038848737238897e-08,134,train
2145.435831705729,,0.0,0.0,0.9770423049728075,0.8184619831542174,0.6852510670820872,2.010461012484181e-08,0.6852510670820872,0.5267359837889671,2.010461012484181e-08,135,train
2144.892537434896,,0.0,0.0,0.9771008727451166,0.8171085889140765,0.6844485029578209,1.7689546790341144e-08,0.6844485029578209,0.5351741214593252,1.7689546790341144e-08,136,train
2143.545237223307,,0.0,0.0,0.9771765172481537,0.8181121982634068,0.6859127382437388,1.581560934068212e-08,0.6859127382437388,0.5333709592620531,1.581560934068212e-08,137,train
2143.1393025716147,,0.0,0.0,0.9772971818844477,0.8182046574850877,0.6850225180387497,1.4625823182197925e-08,0.6850225180387497,0.5340956797202429,1.4625823182197925e-08,138,train
2336.07421875,,0.5091238646590529,0.9999006344879685,0.9789021710554758,0.8396234313646952,,,,,,139,valid
2142.597869873047,,0.0,0.0,0.9771170616149902,0.8182058483362198,0.6853335524598757,1.4022825826446686e-08,0.6853335524598757,0.5297513653834661,1.4022825826446686e-08,139,train
