recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,epoch,mode
2680.128350949755,,0.0,0.0,0.9577012758107613,0.18336424089311146,5.396854568930233,7.105823086802044e-10,5.396854568930233,0.00907862605983574,7.105823086802044e-10,28,train
2632.3006591796875,,0.14789958499953798,0.9705015970535571,0.9824651859023354,0.26547336036508734,,,,,,29,valid
2679.489190793505,,0.0,0.0,0.9576830011668441,0.18292127320169754,5.391242793962067,7.147511634840534e-10,5.391242793962067,0.008624365941310922,7.147511634840534e-10,29,train
2678.243709788603,,0.0,0.0,0.9586187411994822,0.18668519154662522,5.388815851772533,9.685190664171833e-10,5.388815851772533,0.008311714890285158,9.685190664171833e-10,30,train
2676.670103783701,,0.0,0.0,0.9583141069824316,0.18622785856891957,5.383536544500613,8.796423197686502e-10,5.383536544500613,0.008261073280271947,8.796423197686502e-10,31,train
2676.3343625536154,,0.0,0.0,0.9583505777496392,0.18960140945116097,5.371733861811021,1.0945675999561017e-09,5.371733861811021,0.009496497483376195,1.0945675999561017e-09,32,train
2675.2574917662378,,0.0,0.0,0.9586217319119467,0.18988634419071487,5.372324251661114,1.2764412786551748e-09,5.372324251661114,0.009104540544178556,1.2764412786551748e-09,33,train
2628.6717529296875,,0.1497761321041926,0.9752267914253013,0.9842750971967524,0.2724187292835929,,,,,,34,valid
2674.058009727328,,0.0,0.0,0.958642714394974,0.19053185014055096,5.363804789150462,1.2499956494719179e-09,5.363804789150462,0.010307982824194957,1.2499956494719179e-09,34,train
2674.0537252987133,,0.0,0.0,0.9585563076640337,0.19133503672214822,5.359252658544802,1.1769663438299105e-09,5.359252658544802,0.01072647622512544,1.1769663438299105e-09,35,train
2672.6530474494484,,0.0,0.0,0.9589275483715269,0.19114007050793833,5.354571333118513,1.575460649194018e-09,5.354571333118513,0.010219149679566423,1.575460649194018e-09,36,train
2671.947150735294,,0.0,0.0,0.9589185020120203,0.19460917980449238,5.3490905855216235,1.7142976874652467e-09,5.3490905855216235,0.009704685830750832,1.7142976874652467e-09,37,train
2670.766261680453,,0.0,0.0,0.9592809967879893,0.19604509092884542,5.34542558707443,1.4698254868119337e-09,5.34542558707443,0.010325365498954174,1.4698254868119337e-09,38,train
2616.7261962890625,,0.1570949944690898,0.9759353481321935,0.9835871620611711,0.2875265126878565,,,,,,39,valid
2669.627077588848,,0.0,0.0,0.9596681699289151,0.19798966558123637,5.33803560219559,1.8656699763517622e-09,5.33803560219559,0.010549836536394614,1.8656699763517622e-09,39,train
2669.0344381893383,,0.0,0.0,0.9597249418930458,0.1967306535001893,5.335318340974696,2.1743961125106513e-09,5.335318340974696,0.011081673597515213,2.1743961125106513e-09,40,train
2667.788698682598,,0.0,0.0,0.9598310459708265,0.19885406987365384,5.3301028550839895,1.9833876795840325e-09,5.3301028550839895,0.010404181319708918,1.9833876795840325e-09,41,train
2667.349599800858,,0.0,0.0,0.960046181331586,0.1994712614016769,5.323914770986519,2.132747504745471e-09,5.323914770986519,0.011179263566565864,2.132747504745471e-09,42,train
2666.318613089767,,0.0,0.0,0.9603002864623672,0.20140031515614687,5.3171992582433365,2.397074339675326e-09,5.3171992582433365,0.012279392256602352,2.397074339675326e-09,43,train
2620.6612548828125,,0.15476104458648807,0.9614719675315497,0.9845080294392325,0.30559994686733594,,,,,,44,valid
2665.8468759574143,,0.0,0.0,0.9601846539217825,0.20127355111580908,5.3104871862074905,2.620009274893508e-09,5.3104871862074905,0.011361257255296497,2.620009274893508e-09,44,train
2665.0321930530026,,0.0,0.0,0.960298047984711,0.2032090196219932,5.304134827034146,2.4100981765862173e-09,5.304134827034146,0.012609904558927404,2.4100981765862173e-09,45,train
2664.003963694853,,0.0,0.0,0.9599923488747787,0.2039912561117626,5.300287938585468,2.862463926020683e-09,5.300287938585468,0.012819419907150315,2.862463926020683e-09,46,train
2663.843548943015,,0.0,0.0,0.9602889017979588,0.2049554054918679,5.293950651206222,3.135234150728733e-09,5.293950651206222,0.013369792469722383,3.135234150728733e-09,47,train
2662.892716950061,,0.0,0.0,0.9610228277167806,0.20796174277628834,5.290655173507392,2.5928927305894064e-09,5.290655173507392,0.013856044331309842,2.5928927305894064e-09,48,train
2611.91455078125,,0.15157784158412446,0.9564015585614338,0.9870455725626512,0.30775356834585016,,,,,,49,valid
2662.8848565793505,,0.0,0.0,0.9611194730119934,0.20714737675508765,5.283022646810494,2.8824350031003373e-09,5.283022646810494,0.012386535029566171,2.8824350031003373e-09,49,train
